Region,Scenario,Period,Q1,Q3,Median,Whisker_low,Whisker_high
16,SSP1-2.6,P2,11895.827857192893,15263.948759044106,12716.626576313985,9253.026711631686,16148.513221233074
16,SSP1-2.6,P3,11976.18977150177,14111.58580911575,12989.113289507783,11461.410217869474,15667.105053883124
16,SSP1-2.6,P4,12223.320002448945,13851.587909229971,13430.897760288695,11087.169302027853,15639.20761945996
16,SSP2-4.5,P1,11372.80167052791,12862.941309526366,12244.789338819037,10323.240102142874,14995.898865437648
16,SSP2-4.5,P2,12006.897110696365,14679.987486068754,13261.155806379466,9351.060106763667,18588.499695378865
16,SSP2-4.5,P3,13912.36001870963,15478.644215955135,14529.488421616501,12251.235535325653,17374.21203183163
16,SSP2-4.5,P4,14911.851855795932,17959.54866195383,16478.62814710843,12776.367027104427,19220.036923118547
16,SSP3-7.0,P1,10890.231354751311,12862.97655360162,11645.069762854084,9607.820681905041,15533.31684024513
16,SSP3-7.0,P2,12884.593424662544,15383.320879577459,14473.383379565536,10736.404563059086,18415.31284376914
16,SSP3-7.0,P3,14629.233106441392,17866.188730597212,15705.69320866739,12453.239562948129,21026.096859749458
16,SSP3-7.0,P4,17456.321864052516,20209.009753739716,19206.61739830803,13697.261301481256,23650.243613976352
16,SSP5-8.5,P1,11198.736651869913,14152.240415684148,12342.711668399828,9408.560455942805,16177.805823346176
16,SSP5-8.5,P2,14821.333123963994,16385.956021749047,15681.794721024988,13051.818503436738,18569.05897252552
16,SSP5-8.5,P3,17516.522915162077,20977.23529148025,18291.20676546963,14622.957990770303,23496.47742449909
16,SSP5-8.5,P4,20419.2430963465,24372.828182687645,22096.969655092715,18576.033251619352,28193.889481565075
17,HIST,P0,33117.26428045531,40140.477423799275,34875.260551412095,30817.173186239466,44378.77504733653
17,SSP1-2.6,P1,36737.893648902755,41852.829394790795,38853.49198581856,30910.360662993487,45709.41359005922
17,SSP1-2.6,P2,40074.29692497025,43522.42877046889,42200.63666121475,38167.259269982795,47596.92271332086
17,SSP1-2.6,P3,39243.24005830717,42626.75025518576,40959.096763397174,34269.17179431825,45633.85268094014
17,SSP1-2.6,P4,40054.59641469628,42079.93754458868,41307.09835100839,37537.06465780044,43346.56429782874
17,SSP2-4.5,P1,37494.50494179956,41544.638943972575,39739.824292547186,34106.00741821474,46219.6730243737
17,SSP2-4.5,P2,40544.88293843645,45863.29099014305,43114.01474843036,37128.72957979393,50046.18459348348
17,SSP2-4.5,P3,44110.54043543442,47298.743908201635,45831.65065366651,39915.23365309193,51866.325896517534
17,SSP2-4.5,P4,45268.52514328863,50579.75989773752,48153.02971629719,43623.0558635882,54610.82726314021
17,SSP3-7.0,P1,38906.00432843432,41509.18446208247,40181.045612859176,37027.98075469774,44743.35019224684
17,SSP3-7.0,P2,40560.11561480291,44617.42120630354,42328.74014833511,39159.5944941242,50302.73909645606
17,SSP3-7.0,P3,46248.93653228532,49017.779809070766,47490.16306726908,42220.921997951446,51446.22490851949
17,SSP3-7.0,P4,47905.75298692229,52925.473617257565,50929.605806076535,45753.969456009065,55582.61853037403
17,SSP5-8.5,P1,38784.213242027596,42991.76396819584,40432.367839191545,35323.42147464531,45263.22713485626
17,SSP5-8.5,P2,45012.01911121313,50455.59526682834,46970.64057050321,41095.07565972486,55620.35792586509
17,SSP5-8.5,P3,50795.619698782524,54748.77028374775,52821.34603136778,45441.53298545892,57954.186155675074
17,SSP5-8.5,P4,54564.91162838419,58914.65002938114,56731.180415969364,49069.9949415804,62988.27778477503
18,HIST,P0,28022.035676334555,30496.946646302415,28775.164927338978,25882.381344539346,33138.644719729506
18,SSP1-2.6,P1,30719.6051765057,32493.690469252168,31442.798040807495,28783.405033477786,34691.10730645996
18,SSP1-2.6,P2,30324.185414371033,33381.122035785935,31921.62915259274,28732.898062613032,35430.152965649206
18,SSP1-2.6,P3,28666.322081296526,31793.923302219617,30252.325233921354,25930.308055199934,33401.38316804347
18,SSP1-2.6,P4,30938.333190842834,32134.14937593679,31534.17077775194,29466.751387523876,33587.29664795392
18,SSP2-4.5,P1,29483.043773591577,33059.841407017026,30520.767859119842,27515.933121462556,34977.58744731687
18,SSP2-4.5,P2,30725.048219318815,33004.16978041459,31632.014966017363,28630.306337448357,35397.12284796269
18,SSP2-4.5,P3,32039.19198499342,34437.22150346463,33630.04450070394,29186.99648795272,36084.43645340417
18,SSP2-4.5,P4,31654.88251604566,34222.13237495717,32368.340031950283,29879.415922870583,37773.85737396245
18,SSP3-7.0,P1,29497.58939410407,31907.903990436687,30640.220806315374,27240.461535951308,32709.984071355575
18,SSP3-7.0,P2,30929.89153218623,33287.94490961411,32158.547090764787,29530.720519430084,36104.76444734537
18,SSP3-7.0,P3,32867.243556343084,35393.778981084775,33630.1275166772,31765.571546016097,37792.78068613714
18,SSP3-7.0,P4,34194.50431879901,36161.31681870746,34500.78174349486,31351.90414350349,37745.83073548131
18,SSP5-8.5,P1,30080.522756430157,32677.340596743434,31304.205646001978,28250.87212748397,34923.30976252511
18,SSP5-8.5,P2,32454.979207160635,35243.46806759804,33416.632494708894,29146.53207324793,37636.48349285127
18,SSP5-8.5,P3,35229.25054654184,37539.67857606664,35903.33210039153,32780.0589290082,39232.02435373552
18,SSP5-8.5,P4,36374.033944662515,41246.38101153214,38161.58026695921,32699.903569101134,43161.728719325685
19,HIST,P0,207001.8404148932,211582.26136654697,208734.0445362952,203245.03711118447,213855.03863668698
19,SSP1-2.6,P1,206762.18838991565,213035.35972005897,208511.35111470387,201489.91180799622,218654.04263796046
19,SSP1-2.6,P2,203120.89658512792,210446.72139583452,206105.4260917381,198145.95125027085,211687.56351820484
19,SSP1-2.6,P3,203490.23589675754,209357.32959554798,207936.04171347985,196919.80326571036,213531.0687681454
19,SSP1-2.6,P4,204766.3661623489,211081.7083394354,207144.05109408568,199369.0309647526,217201.67064214512
19,SSP2-4.5,P1,205193.78953749695,209808.72512734713,207948.15158883133,200815.99017936288,214541.4295652531
19,SSP2-4.5,P2,204052.14513629407,208182.158455913,207386.30811224531,198494.70339010577,212657.05425297437
19,SSP2-4.5,P3,205678.93373660799,211500.82774278603,209169.71908009856,197495.67321786936,217980.3318656223
19,SSP2-4.5,P4,202716.13629164174,208385.79776708226,205455.59304357367,200180.8519514402,212096.2837616223
19,SSP3-7.0,P1,203420.61318438416,211032.21576978778,207617.25545291536,198741.0830096851,218050.8678108988
19,SSP3-7.0,P2,203352.62687017414,210238.42842463666,207219.33416935202,200374.62055342994,217363.416440539
19,SSP3-7.0,P3,203622.36212998765,206775.01840326408,205560.2557112937,199200.91348741547,211103.16658118652
19,SSP3-7.0,P4,200941.62210834183,208778.81510642316,202905.84184887324,195775.08375830308,212284.80724083132
19,SSP5-8.5,P1,204541.95294516964,210945.2730569551,208453.9771747102,201587.20903879526,218862.79727454705
19,SSP5-8.5,P2,203330.00285443824,208829.03345667679,205606.75806967376,197609.71769296122,216310.55847228557
19,SSP5-8.5,P3,201241.51038595018,205945.3379508771,202995.94622403497,194752.63340628246,210923.46800258962
19,SSP5-8.5,P4,201133.48403421455,209722.00827565047,205963.33350063898,193335.73256640497,212552.461669487
20,HIST,P0,146165.9013669197,151345.45677621753,148701.44055927894,142413.65558061417,153841.81128051737
20,SSP1-2.6,P1,151109.37998746202,154001.6375599721,152027.57995016943,147348.83001530357,156448.96832725598
20,SSP1-2.6,P2,153645.32086214866,156327.76225948945,155337.09953526052,149666.4793953036,159563.8793910005
20,SSP1-2.6,P3,153161.879046388,157353.41072035028,155631.8258119994,151368.7625470598,159694.86742450733
20,SSP1-2.6,P4,155120.48615856416,157185.12789227604,155496.59885577662,152884.92615613324,159737.84862614446
20,SSP2-4.5,P1,150943.96242749758,154274.2197371589,153043.58521926808,146829.2566195024,158502.15119766485
20,SSP2-4.5,P2,152285.16969767568,155878.4170945495,154446.81015194987,149361.79194076822,157618.2761679863
20,SSP2-4.5,P3,155643.39513526205,158972.44426933897,157203.53875727492,153016.9635339392,163620.93253495925
20,SSP2-4.5,P4,156710.57644747975,158873.97029528546,157710.79383956754,154220.4631187212,161914.7956613563
20,SSP3-7.0,P1,150478.55052922782,154209.79362602014,152751.5152393615,148267.8302217934,157496.0395084725
20,SSP3-7.0,P2,155050.05357754568,157818.4049915471,155910.32097987755,153335.82205586965,161219.92496061703
20,SSP3-7.0,P3,156510.35430288024,159249.90098715946,158008.01765539416,154541.68685658195,161855.41484810069
20,SSP3-7.0,P4,159640.94841801687,162398.82221802036,161551.02753211488,156912.19830740304,164632.23376667895
20,SSP5-8.5,P1,150890.4871297341,153550.704397976,152337.98563604016,149395.44259098536,157265.5254756962
20,SSP5-8.5,P2,154207.54716776343,158600.01363129626,155769.62241334713,148585.77123406003,164714.20172021005
20,SSP5-8.5,P3,158631.37056455633,162368.08825301236,160416.6663606217,156215.18604260962,163284.0583077962
20,SSP5-8.5,P4,161068.85941081634,164147.64116078411,162765.8106694785,159847.38936245974,164940.3972986952
21,HIST,P0,183433.37715529214,185234.4561889443,184226.11552117608,182412.10211957805,187812.02160514367
21,SSP1-2.6,P1,183857.26920290044,188855.1549503769,186730.5255078377,179420.94564469758,194769.18923436818
21,SSP1-2.6,P2,181270.39936376907,185369.43822654206,184192.31838198245,178354.84131047604,190738.7960099751
21,SSP1-2.6,P3,180548.68747215977,186004.53008984122,183754.85140738575,177822.33144572246,190840.29534200742
21,SSP1-2.6,P4,179201.76232770912,185477.39672723308,183235.68036850862,177488.93881524247,188609.29808862216
21,SSP2-4.5,P1,182124.5510502046,186111.72422697072,184459.1910795971,180259.86279475785,187826.55647130532
21,SSP2-4.5,P2,181361.57068830746,185972.01317309903,183330.66421287227,174550.75478302018,187556.6246009541
21,SSP2-4.5,P3,185208.4385550451,189803.0176303364,188334.7942275933,182475.49873132267,196197.4000790499
21,SSP2-4.5,P4,183562.82438957586,188611.58497403158,185862.92183088194,178879.2480024675,194484.09584734734
21,SSP3-7.0,P1,182596.0660262766,186378.54524055927,185008.9042513679,179940.79910044835,190719.6975303061
21,SSP3-7.0,P2,179387.06578654877,184559.06476141087,183039.8138131826,174885.51942630459,187886.35483928115
21,SSP3-7.0,P3,180233.07082024319,184537.81211812375,181657.56140237243,176047.30631103943,190193.46674209062
21,SSP3-7.0,P4,178131.5383067117,185254.88958453992,179201.61640061712,175025.6118621847,188376.60628330114
21,SSP5-8.5,P1,181046.0278788082,185481.40331385887,182833.843021844,179053.3575289888,187818.18250787837
21,SSP5-8.5,P2,181077.55900323848,186328.21371310044,184223.51976983817,178001.8202222964,188907.37847688884
21,SSP5-8.5,P3,180342.77417322097,184559.36477877136,183098.21213477943,174908.61844370328,188131.97550557487
21,SSP5-8.5,P4,178203.25558532155,181699.99843784448,180357.73474179726,175695.9477566795,186922.6541315796
22,HIST,P0,188405.10306556884,192920.14079655273,190839.99950417006,186318.2061840128,198816.2107057987
22,SSP1-2.6,P1,184444.08221550682,189678.9716086254,187665.74984889134,178604.4537694626,194065.91487275565
22,SSP1-2.6,P2,185586.3811139888,188920.56874602658,186920.58576103233,181050.03432811517,192196.06588986493
22,SSP1-2.6,P3,183575.08895235852,188035.16730498095,186248.80804567033,178203.35337601858,189562.20627500152
22,SSP1-2.6,P4,182892.42361594242,186355.7742480675,184849.18442111043,180367.58656412316,190638.45329663195
22,SSP2-4.5,P1,184108.3676968391,190094.78724284878,187207.93808136572,178903.95154551012,193439.327790261
22,SSP2-4.5,P2,180176.54161694853,185781.00064391978,182806.22619457103,176981.73171011027,189992.59299454995
22,SSP2-4.5,P3,180404.4996953868,184777.3191410426,182244.91944305605,174225.54627958982,188026.6473420786
22,SSP2-4.5,P4,180367.6996156941,182697.40911987756,181840.4453667623,178011.62472937375,184548.90321500768
22,SSP3-7.0,P1,184278.40730585123,190359.41177133436,188539.01991185726,178072.99945660768,192250.55033175668
22,SSP3-7.0,P2,178514.71554129073,183220.85266610497,180288.39595757803,172228.01719994005,187986.6923445498
22,SSP3-7.0,P3,178356.4308516118,183116.8098109711,180985.72315638873,172744.40498697775,188032.55617420695
22,SSP3-7.0,P4,177448.32872334978,181273.22266184574,179700.45672234765,173206.4799902562,185769.60707191043
22,SSP5-8.5,P1,180432.0448168272,188418.4847320705,184814.15596453875,173831.8029325549,193251.44146588913
22,SSP5-8.5,P2,176967.70672558984,182102.80514466786,179169.79630793663,172260.30986339867,188263.50474449436
22,SSP5-8.5,P3,172027.55233513407,175572.63009815227,173619.63584179824,170939.29869603037,178362.65168518096
22,SSP5-8.5,P4,171207.69736301227,175924.19927659543,174184.00792207936,164612.71711697802,178259.29380796044
23,HIST,P0,208879.3386841558,219434.0201773328,210545.04899518733,205923.99586977498,225764.86786733766
23,SSP1-2.6,P1,207309.15944343898,212672.8793296092,210965.17650956608,202198.9643957938,219347.47764747642
23,SSP1-2.6,P2,199622.46444208015,209557.79346776922,206040.947418431,188326.53271528202,215075.67490719806
23,SSP1-2.6,P3,200322.45576088893,208663.23573396367,204775.60090025343,194969.7604749197,216237.0435726141
23,SSP1-2.6,P4,198848.4797345967,205929.53255629897,203467.55302510186,196103.69130594755,214302.3616052235
23,SSP2-4.5,P1,206142.8454195988,215269.3004960994,213645.8259491878,195653.88316161517,219525.06922080292
23,SSP2-4.5,P2,200233.7857176679,209151.93142705638,205308.82355453027,193093.85799610082,219268.08066534187
23,SSP2-4.5,P3,198638.691521921,211106.60096827004,205925.37189060944,185120.83669203485,214299.55543148128
23,SSP2-4.5,P4,197073.82475429238,205176.65157392417,199691.24891841997,188755.5846035304,209790.8185234972
23,SSP3-7.0,P1,206785.48896663875,214529.21998146863,210555.7711800977,197213.1107001788,219863.45301103918
23,SSP3-7.0,P2,202812.69822319457,210211.2871910747,205076.39923155805,194951.49733318316,213353.93557341147
23,SSP3-7.0,P3,194525.00811735113,202222.7510698574,197816.9698695502,185528.03842810116,208617.72832140108
23,SSP3-7.0,P4,188846.52895707107,196393.50437211533,193878.66162655607,181579.89501360498,203213.42507654626
23,SSP5-8.5,P1,205989.94317596682,216007.31219907198,211560.10626077192,197877.29253622703,220652.37237781959
23,SSP5-8.5,P2,197665.28863116604,203067.7221208006,201581.6032552358,191831.14071442813,208845.39084939501
23,SSP5-8.5,P3,185488.10754893004,191218.80667627242,188101.9110927378,181871.04554978767,197532.25113805514
23,SSP5-8.5,P4,174072.6354321485,181785.4698674579,178604.81352424464,170555.63494893635,192245.58055439166
24,HIST,P0,80353.41680803068,86581.21398996601,82450.6065369584,77827.01253229703,90654.38826370118
24,SSP1-2.6,P1,78160.30494019168,83088.98512604904,80860.92135933856,74020.87963739788,87109.22146645632
24,SSP1-2.6,P2,74027.64945516808,79487.51804218753,77838.78446065358,67850.76323559775,82579.53138376804
24,SSP1-2.6,P3,73477.34922484416,77593.43904392031,75391.00487198625,71167.65741480292,79519.27575712209
24,SSP1-2.6,P4,74791.67278782456,79362.62239670925,76159.7952531446,72723.6875960492,81508.45232756546
24,SSP2-4.5,P1,77184.662147778,83315.89618849981,79493.57414446282,72494.08966684382,86585.0049788076
24,SSP2-4.5,P2,73562.90367335721,77864.49338789104,75835.77411920083,71288.0062902669,84166.29094184478
24,SSP2-4.5,P3,71914.29027142335,74483.88375815231,73954.97725044514,68129.66928815396,78078.46763324758
24,SSP2-4.5,P4,70260.43420793439,73646.91941252511,71628.40936354647,67612.70174193634,77136.96914233937
24,SSP3-7.0,P1,76319.2338469369,82538.82938342029,80099.33144730225,72343.96351463941,84809.73791115553
24,SSP3-7.0,P2,72374.27855705711,76697.55812561717,75219.3386082747,68773.7637974113,80653.83495347036
24,SSP3-7.0,P3,69052.10007501733,73366.17239786785,71358.89564723693,63921.679536210126,76433.87893274464
24,SSP3-7.0,P4,62891.42297121753,68439.02670496148,66536.97773822946,60745.489335382816,71183.21645124829
24,SSP5-8.5,P1,78088.42202773948,82550.09208610561,81152.29948061232,71924.68122674747,84832.82635106571
24,SSP5-8.5,P2,73248.51913407425,75311.20618350351,74586.88374552032,70943.0669436628,76792.48609387467
24,SSP5-8.5,P3,65200.52478116113,70708.46130319379,66587.5889393308,60337.22158731129,72270.15719204152
24,SSP5-8.5,P4,59299.57067928866,63574.181983570656,61678.064696075584,56916.807598909734,68028.98883237498
25,HIST,P0,142466.4578694462,146111.7851671205,144901.4510001064,139856.57927265612,151198.18995352322
25,SSP1-2.6,P1,143686.855402459,146630.31331633186,145129.573495747,141112.95321493247,150566.00413267812
25,SSP1-2.6,P2,144532.5429730909,147471.28118402237,146019.6448443106,141645.34597348917,149740.05815850588
25,SSP1-2.6,P3,145064.79057436978,148256.59276500109,146801.34546921024,140397.7327644815,150781.7957087343
25,SSP1-2.6,P4,144810.7540719483,147718.61863536108,146618.11606776004,142069.68463266728,151077.11654487823
25,SSP2-4.5,P1,144491.36096085267,147920.11554636137,146985.350692926,140020.98120545977,149187.09718201426
25,SSP2-4.5,P2,145280.16025416725,148777.06671521795,146794.88678710727,140678.84470056737,150777.1915803486
25,SSP2-4.5,P3,145126.38505200663,147050.93979659,145962.45319657394,142638.43380605636,149529.22088318213
25,SSP2-4.5,P4,143218.5643790478,146912.02707429734,144689.2374617522,139967.0004656172,152386.4897919033
25,SSP3-7.0,P1,143591.40294713966,147661.16957407026,145683.31149817488,139545.15412301585,151146.49394061163
25,SSP3-7.0,P2,143408.5461904116,148811.82757778736,147092.2112384828,139947.65046712066,150521.38506878362
25,SSP3-7.0,P3,143553.11064466016,148124.1514335573,146925.01894682873,141641.6069258222,153341.36050443712
25,SSP3-7.0,P4,147542.5429684778,150102.9400480037,148268.89950632438,144709.92951402458,152763.7893727424
25,SSP5-8.5,P1,143437.65567548922,147324.91980702663,144811.61646937358,137879.6206976745,148540.7012721862
25,SSP5-8.5,P2,143684.4534965918,147573.1354294726,145547.94665407157,142663.72710262495,151499.91796764918
25,SSP5-8.5,P3,144204.1416175099,147390.66816853062,145937.3335767408,141277.6481934925,150454.04708034897
25,SSP5-8.5,P4,145336.42884631667,148340.7313338376,146268.70257545676,143968.1850732824,149987.19586225715
26,HIST,P0,117754.53141240489,127401.094565806,123451.69627779427,114398.68739078032,136393.24356505682
26,SSP1-2.6,P1,122905.90114416028,127883.82716589929,124728.7593620198,116423.93857899161,135191.19900540862
26,SSP1-2.6,P2,122845.24298218053,127799.25042941612,126115.83350290704,118971.05601970789,131646.4154081865
26,SSP1-2.6,P3,122254.48576429204,128227.9649275052,125113.37374577732,118317.76182683981,132996.1856908214
26,SSP1-2.6,P4,121598.67400747474,127829.71880670446,124115.92682598854,116000.78110328646,130750.776630371
26,SSP2-4.5,P1,122293.03536150635,127606.27591035573,126250.39122513807,119968.46823225092,131118.70394126256
26,SSP2-4.5,P2,124419.0359299533,129718.99933692352,127935.39408433856,121068.21077589087,131443.29713215513
26,SSP2-4.5,P3,126594.55470336022,130237.82969628785,127844.69650550894,122760.93336375192,134416.0900180966
26,SSP2-4.5,P4,125370.0724218397,129310.5819718322,127723.58058697527,120901.47403192232,134076.88050804843
26,SSP3-7.0,P1,123614.71499161582,127028.26630478582,125857.7410068362,121097.30988985364,130352.8895521013
26,SSP3-7.0,P2,127039.52334989277,131110.49546644549,129833.20327401432,122676.7257137313,134376.5951338984
26,SSP3-7.0,P3,125535.47927139344,132371.70062850052,129110.60719765714,118008.23978658684,136745.0365847404
26,SSP3-7.0,P4,126229.2240618053,129618.0440339833,128080.80906699947,124739.1819305435,131835.0590608866
26,SSP5-8.5,P1,121958.1768780988,127097.70957598074,123915.07212794475,116848.24099978809,130206.13467951716
26,SSP5-8.5,P2,122317.54087598038,127996.72784676963,124482.385209587,119328.68011991351,133167.95648286218
26,SSP5-8.5,P3,122479.3391738897,126237.8290319299,125113.67079867181,118422.96306662982,130830.92203381885
26,SSP5-8.5,P4,121412.36491715621,124536.08139940811,123282.38215952186,117243.75091191103,127124.51517933709
27,HIST,P0,39734.552228558045,44447.11904939542,42048.728901468865,38072.903375550966,46805.67113117936
27,SSP1-2.6,P1,43051.96411348132,45362.8386044578,44422.76902194297,41799.079777092964,48641.46953064036
27,SSP1-2.6,P2,43811.98062199997,46527.12670060404,45397.69406920701,40922.70941142758,49455.545953541194
27,SSP1-2.6,P3,44816.21276553238,46638.56997635609,45910.40262880593,42717.718557073655,49285.885439987906
27,SSP1-2.6,P4,44719.629475440815,47162.56928919781,46180.5362309433,42176.02877726982,48674.59993710161
27,SSP2-4.5,P1,43409.955025922915,46618.16871585409,44504.10200980469,40258.112388270136,47988.11092764672
27,SSP2-4.5,P2,44865.43692368832,47327.499225445645,45991.91049587558,43116.404315302556,48802.441283542365
27,SSP2-4.5,P3,46382.915806516015,47882.35754802542,47045.78784698332,44604.40181749988,49960.10016993353
27,SSP2-4.5,P4,45383.92131644396,48740.863382608586,46571.92647888958,42982.7016679129,50197.248549388045
27,SSP3-7.0,P1,44054.10382222288,46046.26626337814,45064.606872669625,42221.48478492873,47948.3965858063
27,SSP3-7.0,P2,45707.07788716693,48193.46702975962,46477.564827846625,42377.983946744615,51000.90556272266
27,SSP3-7.0,P3,47276.290706741034,50451.915751446126,48995.2785379276,44823.076482921475,53358.31513971269
27,SSP3-7.0,P4,48546.180839880966,51023.085332445255,49841.60312824655,44925.09676291709,52943.60300587014
27,SSP5-8.5,P1,43141.86741622987,46013.30792500743,44589.28666251022,40155.68044914314,47951.81374484571
27,SSP5-8.5,P2,46321.993177211414,48169.16223237449,47540.21737875391,43736.07940217229,50061.21060241249
27,SSP5-8.5,P3,47862.393145044014,50097.00581128306,49095.39674722908,45480.13208032075,53153.062931062275
27,SSP5-8.5,P4,49243.53115164548,50805.08467196848,50092.033486535984,47133.19146770992,52493.957734748285
28,HIST,P0,19987.786551163343,23259.492998981128,21069.760251671698,15767.391559929309,26103.428854783357
28,SSP1-2.6,P1,22372.535314523026,25296.556759310162,24403.06810880014,19536.68501482232,27726.050109066186
28,SSP1-2.6,P2,21910.53879301542,25273.153990509065,22906.93327354206,19982.72163685792,28619.1701116763
28,SSP1-2.6,P3,22409.119341456342,25429.866780775512,23951.329157952,21478.75007212669,29025.28614611116
28,SSP1-2.6,P4,23071.613802527987,27689.45272130514,24202.25003431044,21684.235446079645,34203.23005077238
28,SSP2-4.5,P1,22253.73830136982,24518.68661285414,22721.132002169932,18944.02670922208,27275.19727618186
28,SSP2-4.5,P2,22854.572814730443,26519.4410288322,23726.000951763075,19917.136305638734,31233.940320324207
28,SSP2-4.5,P3,23961.083652223584,28196.165335518814,25542.461707436407,22199.277533720535,30497.79277280573
28,SSP2-4.5,P4,25179.855213777326,28728.56085580218,26798.35078257213,21866.83035316965,31406.85615012975
28,SSP3-7.0,P1,20879.767123685047,22627.676594161447,21729.253944220378,19171.211002103886,24619.136377016493
28,SSP3-7.0,P2,22433.78506020963,25090.60813122896,23387.979335588996,19649.551487590692,26468.887628850636
28,SSP3-7.0,P3,23915.232544092687,26352.4065269473,25199.894874189373,21119.002748401857,29023.52601305378
28,SSP3-7.0,P4,26309.190950543176,30562.320738101575,28415.31325220765,24869.8811528765,35603.69453609247
28,SSP5-8.5,P1,21970.545851381285,25370.021262108836,23927.96430666944,19862.37800812968,28970.363551431332
28,SSP5-8.5,P2,24024.822529796722,27035.12091347261,25425.26040889396,21493.00229887643,30025.228228177777
28,SSP5-8.5,P3,27807.166927630777,31754.21223274472,28785.60682245147,24222.551464682758,35171.29187020176
28,SSP5-8.5,P4,32464.54128370777,35432.5007685765,33194.88954024436,29222.16716483357,37204.33506876511
29,HIST,P0,45893.91928966793,49381.43807752911,47161.82654915787,40675.018657406945,53860.28150520477
29,SSP1-2.6,P1,49930.66793732626,52752.61858406787,51117.66026459373,46627.3281866033,56288.88334886355
29,SSP1-2.6,P2,48956.2006826031,52454.67062343699,50931.96297467192,46640.733034653225,57057.788274079234
29,SSP1-2.6,P3,48197.27778500915,52358.9712773133,50182.60245170034,46790.40735812953,55901.81011718203
29,SSP1-2.6,P4,49960.46927825657,52558.236997028784,51229.01297264961,48573.337517278815,54978.8895397496
29,SSP2-4.5,P1,47507.993267696256,51366.58184332066,49325.55989891578,45113.53032289246,55050.11447423942
29,SSP2-4.5,P2,49575.71466409854,51843.94051400937,51006.72778491439,46894.57360596584,54782.45900624027
29,SSP2-4.5,P3,50566.8667813365,52790.16348807665,51162.12139552593,48770.23695379417,55297.970207174905
29,SSP2-4.5,P4,50534.7122613883,53932.260170647045,51683.65682013318,46727.71038611769,58743.89739665103
29,SSP3-7.0,P1,48357.53572606662,52304.69952567584,50758.104191689155,45429.75917334127,54156.381606534036
29,SSP3-7.0,P2,50877.03260918107,53476.924200011315,51871.069730825606,47164.840362835326,55561.357345762226
29,SSP3-7.0,P3,51179.15590967174,53484.073613840126,52456.89433879883,48781.932821780305,55039.06859957798
29,SSP3-7.0,P4,54987.90507752464,58772.90461245137,55845.55192728313,49853.49246396176,60712.77266913121
29,SSP5-8.5,P1,50431.85341019324,54024.216918394035,52606.47846403938,45927.17969034928,56149.92406336908
29,SSP5-8.5,P2,51466.115967321304,54632.17871130016,52678.69706870427,48843.63245340594,58244.02149936215
29,SSP5-8.5,P3,53717.70052382946,56814.10283832121,55723.850338210796,52150.81595578008,60038.89195256756
29,SSP5-8.5,P4,56301.67374411121,60319.41380440113,58764.73447879062,53328.10487595259,64635.060332191715
30,HIST,P0,26454.430134004535,29725.391122940717,28145.19456164239,24633.042926297705,31919.867632558628
30,SSP1-2.6,P1,27458.097646964947,29392.577795238256,28333.271100981496,25608.099907141765,30268.557044239576
30,SSP1-2.6,P2,26824.59195625661,29234.24182401765,28401.572731322405,26093.08410823648,31596.09396291162
30,SSP1-2.6,P3,27993.14753659211,29375.33896232027,28614.027941293105,26823.773430777626,31001.389567380502
30,SSP1-2.6,P4,27292.50629158627,30331.556860568184,28656.25722202845,25192.149746220293,34031.62681998482
30,SSP2-4.5,P1,27648.27996798387,30270.872142429675,29450.676573848345,26507.741690715415,31315.296327869593
30,SSP2-4.5,P2,28267.01910237047,30731.189330841877,29346.743707125013,26180.946801979488,32581.984158935695
30,SSP2-4.5,P3,29813.425292316046,32360.432207739403,30928.252995015755,27654.199746228358,34156.17240720393
30,SSP2-4.5,P4,29817.010635455365,31642.917120378785,30680.645999728044,29036.362879830427,32720.044869584144
30,SSP3-7.0,P1,27846.948641154304,29210.368020652066,28257.9293465574,26649.994767831267,30439.78834400417
30,SSP3-7.0,P2,28848.422961884073,31549.828025901646,31062.987348300732,27544.488066892627,34701.370586995145
30,SSP3-7.0,P3,28755.436007683795,30888.681961088412,29833.67855937952,27131.467679595935,33837.51636824549
30,SSP3-7.0,P4,31346.584875226858,34940.87570374287,33173.388149599734,30047.56344906747,38305.89270940311
30,SSP5-8.5,P1,28431.41921572232,31041.877934017368,29916.505545336735,25713.631734787636,33221.05605662975
30,SSP5-8.5,P2,28507.358661233447,31467.739973775242,30003.17980604492,25647.290552362607,34013.70212232825
30,SSP5-8.5,P3,31349.389518916898,33824.250496477034,32753.94345246278,30143.06222022957,34413.78463690786
30,SSP5-8.5,P4,34874.46638051932,38144.27239023235,36626.51854493283,31820.880653225428,41446.33157696099
31,HIST,P0,7714.0015372890975,8508.831350534403,7924.804745397647,6884.736959468729,8835.490487868228
31,SSP1-2.6,P1,7996.929955604617,8730.139345023958,8366.68841935916,7157.447258398608,9359.24747247497
31,SSP1-2.6,P2,8476.602313160562,8996.792725941585,8765.067508723769,7942.164173537347,9760.942007553145
31,SSP1-2.6,P3,8135.577730005941,9049.460819786818,8424.561558099855,7793.033772434113,10203.250411288574
31,SSP1-2.6,P4,8204.966626517624,9003.501659943913,8696.029388475998,7847.739616985975,9480.608257945656
31,SSP2-4.5,P1,7600.959886899641,8488.217170416141,8053.417951540763,6943.813676153036,9811.56570416541
31,SSP2-4.5,P2,8466.754760355352,9336.267856770577,8674.026097381626,8057.753133744843,9982.578723720022
